SourceData,TagID,SiteID,NowDis,State,CreateTimeStr,Sn,Azimuth,Elevation,
FF FF FF FF 00 25 00 36 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7C FF F1 12 34 00 24 00 00 00 00 66,3605,3605,39,4660,2026-04-02 15:28:23.071,36,124,-15,
FF FF FF FF 00 25 00 37 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7C FF F2 12 34 00 25 00 00 00 00 65,3605,3605,39,4660,2026-04-02 15:28:23.103,37,124,-14,
FF FF FF FF 00 25 00 38 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F2 12 34 00 26 00 00 00 00 68,3605,3605,38,4660,2026-04-02 15:28:23.134,38,124,-14,
FF FF FF FF 00 25 00 39 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F3 12 34 00 27 00 00 00 00 69,3605,3605,38,4660,2026-04-02 15:28:23.150,39,124,-13,
FF FF FF FF 00 25 00 3A 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7C FF F3 12 34 00 28 00 00 00 00 66,3605,3605,37,4660,2026-04-02 15:28:23.180,40,124,-13,
FF FF FF FF 00 25 00 3B 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7C FF F3 12 34 00 29 00 00 00 00 66,3605,3605,37,4660,2026-04-02 15:28:23.226,41,124,-13,
FF FF FF FF 00 25 00 3C 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7C FF F3 12 34 00 2A 00 00 00 00 62,3605,3605,37,4660,2026-04-02 15:28:23.258,42,124,-13,
FF FF FF FF 00 25 00 3D 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7C FF F3 12 34 00 2B 00 00 00 00 63,3605,3605,36,4660,2026-04-02 15:28:23.273,43,124,-13,
FF FF FF FF 00 25 00 3E 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7C FF F3 12 34 00 2C 00 00 00 00 66,3605,3605,37,4660,2026-04-02 15:28:23.303,44,124,-13,
FF FF FF FF 00 25 00 3F 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F3 12 34 00 2D 00 00 00 00 65,3605,3605,38,4660,2026-04-02 15:28:23.334,45,124,-13,
FF FF FF FF 00 25 00 40 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7C FF F2 12 34 00 2E 00 00 00 00 1B,3605,3605,37,4660,2026-04-02 15:28:23.349,46,124,-14,
FF FF FF FF 00 25 00 41 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7C FF F2 12 34 00 2F 00 00 00 00 1B,3605,3605,37,4660,2026-04-02 15:28:23.381,47,124,-14,
FF FF FF FF 00 25 00 42 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7B FF F1 12 34 00 30 00 00 00 00 03,3605,3605,37,4660,2026-04-02 15:28:23.396,48,123,-15,
FF FF FF FF 00 25 00 43 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7C FF F1 12 34 00 31 00 00 00 00 04,3605,3605,37,4660,2026-04-02 15:28:23.425,49,124,-15,
FF FF FF FF 00 25 00 44 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F1 12 34 00 32 00 00 00 00 03,3605,3605,38,4660,2026-04-02 15:28:23.457,50,124,-15,
FF FF FF FF 00 25 00 45 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F1 12 34 00 33 00 00 00 00 03,3605,3605,38,4660,2026-04-02 15:28:23.473,51,124,-15,
FF FF FF FF 00 25 00 46 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F2 12 34 00 34 00 00 00 00 04,3605,3605,38,4660,2026-04-02 15:28:23.504,52,124,-14,
FF FF FF FF 00 25 00 47 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7D FF F2 12 34 00 35 00 00 00 00 04,3605,3605,39,4660,2026-04-02 15:28:23.552,53,125,-14,
FF FF FF FF 00 25 00 48 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7D FF F3 12 34 00 36 00 00 00 00 09,3605,3605,39,4660,2026-04-02 15:28:23.583,54,125,-13,
FF FF FF FF 00 25 00 49 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7D FF F4 12 34 00 37 00 00 00 00 0F,3605,3605,38,4660,2026-04-02 15:28:23.599,55,125,-12,
FF FF FF FF 00 25 00 4A 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F5 12 34 00 38 00 00 00 00 03,3605,3605,38,4660,2026-04-02 15:28:23.631,56,124,-11,
FF FF FF FF 00 25 00 4B 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F6 12 34 00 39 00 00 00 00 00,3605,3605,38,4660,2026-04-02 15:28:23.647,57,124,-10,
FF FF FF FF 00 25 00 4C 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7C FF F7 12 34 00 3A 00 00 00 00 05,3605,3605,38,4660,2026-04-02 15:28:23.678,58,124,-9,
FF FF FF FF 00 25 00 4D 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7C FF F8 12 34 00 3B 00 00 00 00 0B,3605,3605,39,4660,2026-04-02 15:28:23.709,59,124,-8,
FF FF FF FF 00 25 00 4E 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7C FF F9 12 34 00 3C 00 00 00 00 0E,3605,3605,39,4660,2026-04-02 15:28:23.725,60,124,-7,
FF FF FF FF 00 25 00 4F 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7C FF F8 12 34 00 3D 00 00 00 00 0F,3605,3605,39,4660,2026-04-02 15:28:23.757,61,124,-8,
FF FF FF FF 00 25 00 50 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 28 00 7C FF F8 12 34 00 3E 00 00 00 00 1C,3605,3605,40,4660,2026-04-02 15:28:23.773,62,124,-8,
FF FF FF FF 00 25 00 51 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 28 00 7C FF F8 12 34 00 3F 00 00 00 00 1C,3605,3605,40,4660,2026-04-02 15:28:23.804,63,124,-8,
FF FF FF FF 00 25 00 52 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 28 00 7C FF F9 12 34 00 40 00 00 00 00 61,3605,3605,40,4660,2026-04-02 15:28:23.851,64,124,-7,
FF FF FF FF 00 25 00 53 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7C FF F9 12 34 00 41 00 00 00 00 6E,3605,3605,39,4660,2026-04-02 15:28:23.883,65,124,-7,
FF FF FF FF 00 25 00 54 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7B FF F9 12 34 00 42 00 00 00 00 6D,3605,3605,39,4660,2026-04-02 15:28:23.899,66,123,-7,
FF FF FF FF 00 25 00 55 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7B FF F9 12 34 00 43 00 00 00 00 6C,3605,3605,38,4660,2026-04-02 15:28:23.931,67,123,-7,
FF FF FF FF 00 25 00 56 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 27 00 7B FF F8 12 34 00 44 00 00 00 00 68,3605,3605,39,4660,2026-04-02 15:28:23.947,68,123,-8,
FF FF FF FF 00 25 00 57 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7B FF F9 12 34 00 45 00 00 00 00 68,3605,3605,38,4660,2026-04-02 15:28:23.978,69,123,-7,
FF FF FF FF 00 25 00 58 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7B FF F8 12 34 00 46 00 00 00 00 65,3605,3605,38,4660,2026-04-02 15:28:24.009,70,123,-8,
FF FF FF FF 00 25 00 59 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7B FF F8 12 34 00 47 00 00 00 00 65,3605,3605,38,4660,2026-04-02 15:28:24.025,71,123,-8,
FF FF FF FF 00 25 00 5A 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7B FF F8 12 34 00 48 00 00 00 00 69,3605,3605,38,4660,2026-04-02 15:28:24.057,72,123,-8,
FF FF FF FF 00 25 00 5B 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7A FF F8 12 34 00 49 00 00 00 00 68,3605,3605,38,4660,2026-04-02 15:28:24.073,73,122,-8,
FF FF FF FF 00 25 00 5C 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7B FF F8 12 34 00 4A 00 00 00 00 6D,3605,3605,38,4660,2026-04-02 15:28:24.104,74,123,-8,
FF FF FF FF 00 25 00 5D 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7A FF F8 12 34 00 4B 00 00 00 00 6C,3605,3605,38,4660,2026-04-02 15:28:24.150,75,122,-8,
FF FF FF FF 00 25 00 5E 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 26 00 7A FF F7 12 34 00 4C 00 00 00 00 67,3605,3605,38,4660,2026-04-02 15:28:24.182,76,122,-9,
FF FF FF FF 00 25 00 5F 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7A FF F8 12 34 00 4D 00 00 00 00 6B,3605,3605,37,4660,2026-04-02 15:28:24.197,77,122,-8,
FF FF FF FF 00 25 00 60 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7A FF F8 12 34 00 4E 00 00 00 00 57,3605,3605,37,4660,2026-04-02 15:28:24.228,78,122,-8,
FF FF FF FF 00 25 00 61 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 4F 00 00 00 00 56,3605,3605,36,4660,2026-04-02 15:28:24.260,79,122,-8,
FF FF FF FF 00 25 00 62 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 50 00 00 00 00 4A,3605,3605,36,4660,2026-04-02 15:28:24.276,80,122,-8,
FF FF FF FF 00 25 00 63 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 51 00 00 00 00 4A,3605,3605,36,4660,2026-04-02 15:28:24.308,81,122,-8,
FF FF FF FF 00 25 00 64 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F7 12 34 00 52 00 00 00 00 41,3605,3605,36,4660,2026-04-02 15:28:24.323,82,122,-9,
FF FF FF FF 00 25 00 65 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F7 12 34 00 53 00 00 00 00 41,3605,3605,36,4660,2026-04-02 15:28:24.355,83,122,-9,
FF FF FF FF 00 25 00 66 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 54 00 00 00 00 4A,3605,3605,36,4660,2026-04-02 15:28:24.371,84,122,-8,
FF FF FF FF 00 25 00 67 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 55 00 00 00 00 4A,3605,3605,36,4660,2026-04-02 15:28:24.403,85,122,-8,
FF FF FF FF 00 25 00 68 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7A FF F8 12 34 00 56 00 00 00 00 47,3605,3605,37,4660,2026-04-02 15:28:24.434,86,122,-8,
FF FF FF FF 00 25 00 69 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 57 00 00 00 00 46,3605,3605,36,4660,2026-04-02 15:28:24.450,87,122,-8,
FF FF FF FF 00 25 00 6A 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 58 00 00 00 00 4A,3605,3605,36,4660,2026-04-02 15:28:24.482,88,122,-8,
FF FF FF FF 00 25 00 6B 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7A FF F8 12 34 00 59 00 00 00 00 4B,3605,3605,37,4660,2026-04-02 15:28:24.497,89,122,-8,
FF FF FF FF 00 25 00 6C 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 5A 00 00 00 00 4E,3605,3605,36,4660,2026-04-02 15:28:24.529,90,122,-8,
FF FF FF FF 00 25 00 6D 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 5B 00 00 00 00 4E,3605,3605,36,4660,2026-04-02 15:28:24.560,91,122,-8,
FF FF FF FF 00 25 00 6E 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 23 00 7A FF F8 12 34 00 5C 00 00 00 00 4D,3605,3605,35,4660,2026-04-02 15:28:24.576,92,122,-8,
FF FF FF FF 00 25 00 6F 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 23 00 7A FF F8 12 34 00 5D 00 00 00 00 4D,3605,3605,35,4660,2026-04-02 15:28:24.608,93,122,-8,
FF FF FF FF 00 25 00 70 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 23 00 7A FF F8 12 34 00 5E 00 00 00 00 51,3605,3605,35,4660,2026-04-02 15:28:24.623,94,122,-8,
FF FF FF FF 00 25 00 71 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 23 00 7A FF F8 12 34 00 5F 00 00 00 00 51,3605,3605,35,4660,2026-04-02 15:28:24.654,95,122,-8,
FF FF FF FF 00 25 00 72 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 60 00 00 00 00 6A,3605,3605,36,4660,2026-04-02 15:28:24.701,96,122,-8,
FF FF FF FF 00 25 00 73 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 24 00 7A FF F8 12 34 00 61 00 00 00 00 6A,3605,3605,36,4660,2026-04-02 15:28:24.733,97,122,-8,
FF FF FF FF 00 25 00 74 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7A FF F8 12 34 00 62 00 00 00 00 6F,3605,3605,37,4660,2026-04-02 15:28:24.748,98,122,-8,
FF FF FF FF 00 25 00 75 20 01 01 02 00 00 0E 15 00 00 0E 15 00 00 00 25 00 7A FF F8 12 34 00 63 00 00 00 00 6F,3605,3605,37,4660,2026-04-02 15:28:24.779,99,122,-8,
