SourceData,TagID,SiteID,NowDis,State,CreateTimeStr,Sn,Azimuth,Elevation,
FF FF FF FF 00 25 00 25 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1F 00 FF FF E2 12 34 02 83 00 00 00 00 78,3941,3941,31,4660,2026-04-13 15:25:05.248,643,255,-30,
FF FF FF FF 00 25 00 26 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1E 00 FA FF D9 12 34 02 84 00 00 00 00 43,3941,3941,30,4660,2026-04-13 15:25:05.294,644,250,-39,
FF FF FF FF 00 25 00 27 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1D 00 F5 FF D9 12 34 02 85 00 00 00 00 4F,3941,3941,29,4660,2026-04-13 15:25:05.324,645,245,-39,
FF FF FF FF 00 25 00 28 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 24 00 F1 FF D7 12 34 02 86 00 00 00 00 70,3941,3941,36,4660,2026-04-13 15:25:05.339,646,241,-41,
FF FF FF FF 00 25 00 29 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 25 00 EE FF D6 12 34 02 87 00 00 00 00 6F,3941,3941,37,4660,2026-04-13 15:25:05.371,647,238,-42,
FF FF FF FF 00 25 00 2A 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 27 00 EB FF D5 12 34 02 88 00 00 00 00 67,3941,3941,39,4660,2026-04-13 15:25:05.402,648,235,-43,
FF FF FF FF 00 25 00 2B 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 27 00 E9 FF D4 12 34 02 89 00 00 00 00 64,3941,3941,39,4660,2026-04-13 15:25:05.418,649,233,-44,
FF FF FF FF 00 25 00 2C 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 21 00 E5 FF D4 12 34 02 8A 00 00 00 00 6A,3941,3941,33,4660,2026-04-13 15:25:05.448,650,229,-44,
FF FF FF FF 00 25 00 2D 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 20 00 E0 FF D4 12 34 02 8B 00 00 00 00 6E,3941,3941,32,4660,2026-04-13 15:25:05.464,651,224,-44,
FF FF FF FF 00 25 00 2E 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 24 00 E0 FF D3 12 34 02 8C 00 00 00 00 69,3941,3941,36,4660,2026-04-13 15:25:05.496,652,224,-45,
FF FF FF FF 00 25 00 2F 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 24 00 E0 FF D2 12 34 02 8D 00 00 00 00 68,3941,3941,36,4660,2026-04-13 15:25:05.527,653,224,-46,
FF FF FF FF 00 25 00 30 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 23 00 E1 FF D2 12 34 02 8E 00 00 00 00 72,3941,3941,35,4660,2026-04-13 15:25:05.542,654,225,-46,
FF FF FF FF 00 25 00 31 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 22 00 E1 FF D1 12 34 02 8F 00 00 00 00 70,3941,3941,34,4660,2026-04-13 15:25:05.573,655,225,-47,
FF FF FF FF 00 25 00 32 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 22 00 E1 FF D1 12 34 02 90 00 00 00 00 6C,3941,3941,34,4660,2026-04-13 15:25:05.620,656,225,-47,
FF FF FF FF 00 25 00 33 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 21 00 E1 FF D0 12 34 02 91 00 00 00 00 6E,3941,3941,33,4660,2026-04-13 15:25:05.650,657,225,-48,
FF FF FF FF 00 25 00 34 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 22 00 E1 FF D0 12 34 02 92 00 00 00 00 69,3941,3941,34,4660,2026-04-13 15:25:05.666,658,225,-48,
FF FF FF FF 00 25 00 35 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 22 00 E1 FF D0 12 34 02 93 00 00 00 00 69,3941,3941,34,4660,2026-04-13 15:25:05.697,659,225,-48,
FF FF FF FF 00 25 00 36 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1B 00 DE FF D0 12 34 02 94 00 00 00 00 6B,3941,3941,27,4660,2026-04-13 15:25:05.728,660,222,-48,
FF FF FF FF 00 25 00 37 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1B 00 DA FF D0 12 34 02 95 00 00 00 00 6F,3941,3941,27,4660,2026-04-13 15:25:05.743,661,218,-48,
FF FF FF FF 00 25 00 38 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1D 00 D8 FF D0 12 34 02 96 00 00 00 00 67,3941,3941,29,4660,2026-04-13 15:25:05.775,662,216,-48,
FF FF FF FF 00 25 00 39 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1E 00 D7 FF D1 12 34 02 97 00 00 00 00 6A,3941,3941,30,4660,2026-04-13 15:25:05.791,663,215,-47,
FF FF FF FF 00 25 00 3A 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1E 00 D7 FF D2 12 34 02 98 00 00 00 00 65,3941,3941,30,4660,2026-04-13 15:25:05.822,664,215,-46,
FF FF FF FF 00 25 00 3B 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1D 00 D7 FF D3 12 34 02 99 00 00 00 00 67,3941,3941,29,4660,2026-04-13 15:25:05.852,665,215,-45,
FF FF FF FF 00 25 00 3C 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 1E 00 D7 FF D5 12 34 02 9A 00 00 00 00 66,3941,3941,30,4660,2026-04-13 15:25:05.868,666,215,-43,
FF FF FF FF 00 25 00 3D 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 20 00 D6 FF D8 12 34 02 9B 00 00 00 00 54,3941,3941,32,4660,2026-04-13 15:25:05.899,667,214,-40,
FF FF FF FF 00 25 00 3E 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 22 00 D5 FF DB 12 34 02 9C 00 00 00 00 52,3941,3941,34,4660,2026-04-13 15:25:05.946,668,213,-37,
FF FF FF FF 00 25 00 3F 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 23 00 D4 FF DF 12 34 02 9D 00 00 00 00 56,3941,3941,35,4660,2026-04-13 15:25:05.977,669,212,-33,
FF FF FF FF 00 25 00 40 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 25 00 D3 FF E3 12 34 02 9E 00 00 00 00 17,3941,3941,37,4660,2026-04-13 15:25:05.993,670,211,-29,
FF FF FF FF 00 25 00 41 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 28 00 D2 FF E7 12 34 02 9F 00 00 00 00 1F,3941,3941,40,4660,2026-04-13 15:25:06.023,671,210,-25,
FF FF FF FF 00 25 00 42 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 D1 FF EB 12 34 02 A1 00 00 00 00 29,3941,3941,44,4660,2026-04-13 15:25:06.039,673,209,-21,
FF FF FF FF 00 25 00 43 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 D0 FF F0 12 34 02 A2 00 00 00 00 31,3941,3941,44,4660,2026-04-13 15:25:06.069,674,208,-16,
FF FF FF FF 00 25 00 44 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 CF FF F2 12 34 02 A3 00 00 00 00 2A,3941,3941,44,4660,2026-04-13 15:25:06.101,675,207,-14,
FF FF FF FF 00 25 00 45 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 CE FF F4 12 34 02 A4 00 00 00 00 2B,3941,3941,44,4660,2026-04-13 15:25:06.116,676,206,-12,
FF FF FF FF 00 25 00 46 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 CC FF F6 12 34 02 A5 00 00 00 00 29,3941,3941,44,4660,2026-04-13 15:25:06.148,677,204,-10,
FF FF FF FF 00 25 00 47 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 CC FF F8 12 34 02 A6 00 00 00 00 25,3941,3941,44,4660,2026-04-13 15:25:06.195,678,204,-8,
FF FF FF FF 00 25 00 48 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 CB FF FA 12 34 02 A7 00 00 00 00 2E,3941,3941,44,4660,2026-04-13 15:25:06.225,679,203,-6,
FF FF FF FF 00 25 00 49 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 CB FF FB 12 34 02 A8 00 00 00 00 21,3941,3941,44,4660,2026-04-13 15:25:06.241,680,203,-5,
FF FF FF FF 00 25 00 4A 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2C 00 CA FF FC 12 34 02 A9 00 00 00 00 25,3941,3941,44,4660,2026-04-13 15:25:06.272,681,202,-4,
FF FF FF FF 00 25 00 4B 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2D 00 CA FF FC 12 34 02 AA 00 00 00 00 26,3941,3941,45,4660,2026-04-13 15:25:06.319,682,202,-4,
FF FF FF FF 00 25 00 4C 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 2E 00 CA FF FD 12 34 02 AB 00 00 00 00 22,3941,3941,46,4660,2026-04-13 15:25:06.351,683,202,-3,
FF FF FF FF 00 25 00 4D 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 30 00 CA FF FD 12 34 02 AC 00 00 00 00 3A,3941,3941,48,4660,2026-04-13 15:25:06.367,684,202,-3,
FF FF FF FF 00 25 00 4E 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 32 00 CB FF FE 12 34 02 AD 00 00 00 00 38,3941,3941,50,4660,2026-04-13 15:25:06.398,685,203,-2,
FF FF FF FF 00 25 00 4F 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 35 00 CB FF FF 12 34 02 AE 00 00 00 00 3C,3941,3941,53,4660,2026-04-13 15:25:06.445,686,203,-1,
FF FF FF FF 00 25 00 50 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 36 00 CB FF FF 12 34 02 AF 00 00 00 00 21,3941,3941,54,4660,2026-04-13 15:25:06.475,687,203,-1,
FF FF FF FF 00 25 00 51 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 38 00 CC 00 00 12 34 02 B0 00 00 00 00 36,3941,3941,56,4660,2026-04-13 15:25:06.491,688,204,0,
FF FF FF FF 00 25 00 52 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 39 00 CB 00 00 12 34 02 B1 00 00 00 00 32,3941,3941,57,4660,2026-04-13 15:25:06.522,689,203,0,
FF FF FF FF 00 25 00 53 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3B 00 CC 00 00 12 34 02 B2 00 00 00 00 35,3941,3941,59,4660,2026-04-13 15:25:06.570,690,204,0,
FF FF FF FF 00 25 00 54 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3B 00 CC 00 01 12 34 02 B3 00 00 00 00 32,3941,3941,59,4660,2026-04-13 15:25:06.600,691,204,1,
FF FF FF FF 00 25 00 55 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CC 00 01 12 34 02 B4 00 00 00 00 33,3941,3941,60,4660,2026-04-13 15:25:06.615,692,204,1,
FF FF FF FF 00 25 00 56 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CB 00 01 12 34 02 B5 00 00 00 00 36,3941,3941,60,4660,2026-04-13 15:25:06.646,693,203,1,
FF FF FF FF 00 25 00 57 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CB 00 01 12 34 02 B6 00 00 00 00 34,3941,3941,60,4660,2026-04-13 15:25:06.677,694,203,1,
FF FF FF FF 00 25 00 58 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CB 00 02 12 34 02 B7 00 00 00 00 39,3941,3941,60,4660,2026-04-13 15:25:06.692,695,203,2,
FF FF FF FF 00 25 00 59 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CB 00 02 12 34 02 B8 00 00 00 00 37,3941,3941,60,4660,2026-04-13 15:25:06.724,696,203,2,
FF FF FF FF 00 25 00 5A 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CB 00 02 12 34 02 B9 00 00 00 00 35,3941,3941,60,4660,2026-04-13 15:25:06.739,697,203,2,
FF FF FF FF 00 25 00 5B 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 01 12 34 02 BA 00 00 00 00 35,3941,3941,61,4660,2026-04-13 15:25:06.770,698,203,1,
FF FF FF FF 00 25 00 5C 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 01 12 34 02 BB 00 00 00 00 33,3941,3941,61,4660,2026-04-13 15:25:06.801,699,203,1,
FF FF FF FF 00 25 00 5D 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CB 00 01 12 34 02 BC 00 00 00 00 34,3941,3941,60,4660,2026-04-13 15:25:06.817,700,203,1,
FF FF FF FF 00 25 00 5E 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 01 12 34 02 BD 00 00 00 00 37,3941,3941,61,4660,2026-04-13 15:25:06.848,701,203,1,
FF FF FF FF 00 25 00 5F 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 02 12 34 02 BE 00 00 00 00 36,3941,3941,61,4660,2026-04-13 15:25:06.894,702,203,2,
FF FF FF FF 00 25 00 60 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 02 12 34 02 BF 00 00 00 00 08,3941,3941,61,4660,2026-04-13 15:25:06.925,703,203,2,
FF FF FF FF 00 25 00 61 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 02 12 34 02 C0 00 00 00 00 76,3941,3941,61,4660,2026-04-13 15:25:06.941,704,203,2,
FF FF FF FF 00 25 00 62 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 02 12 34 02 C1 00 00 00 00 74,3941,3941,61,4660,2026-04-13 15:25:06.972,705,203,2,
FF FF FF FF 00 25 00 63 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 02 12 34 02 C2 00 00 00 00 76,3941,3941,61,4660,2026-04-13 15:25:07.020,706,203,2,
FF FF FF FF 00 25 00 64 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 02 12 34 02 C3 00 00 00 00 70,3941,3941,61,4660,2026-04-13 15:25:07.051,707,203,2,
FF FF FF FF 00 25 00 65 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 02 12 34 02 C4 00 00 00 00 76,3941,3941,61,4660,2026-04-13 15:25:07.067,708,203,2,
FF FF FF FF 00 25 00 66 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3E 00 CB 00 02 12 34 02 C5 00 00 00 00 77,3941,3941,62,4660,2026-04-13 15:25:07.098,709,203,2,
FF FF FF FF 00 25 00 67 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3E 00 CB 00 03 12 34 02 C6 00 00 00 00 74,3941,3941,62,4660,2026-04-13 15:25:07.144,710,203,3,
FF FF FF FF 00 25 00 68 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3E 00 CB 00 03 12 34 02 C7 00 00 00 00 7A,3941,3941,62,4660,2026-04-13 15:25:07.175,711,203,3,
FF FF FF FF 00 25 00 69 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 03 12 34 02 C8 00 00 00 00 77,3941,3941,61,4660,2026-04-13 15:25:07.190,712,203,3,
FF FF FF FF 00 25 00 6A 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 03 12 34 02 C9 00 00 00 00 75,3941,3941,61,4660,2026-04-13 15:25:07.222,713,203,3,
FF FF FF FF 00 25 00 6B 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CB 00 03 12 34 02 CA 00 00 00 00 77,3941,3941,61,4660,2026-04-13 15:25:07.252,714,203,3,
FF FF FF FF 00 25 00 6C 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3E 00 CB 00 04 12 34 02 CB 00 00 00 00 75,3941,3941,62,4660,2026-04-13 15:25:07.268,715,203,4,
FF FF FF FF 00 25 00 6D 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3E 00 CB 00 04 12 34 02 CC 00 00 00 00 73,3941,3941,62,4660,2026-04-13 15:25:07.299,716,203,4,
FF FF FF FF 00 25 00 6E 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CC 00 04 12 34 02 CD 00 00 00 00 75,3941,3941,61,4660,2026-04-13 15:25:07.344,717,204,4,
FF FF FF FF 00 25 00 6F 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CC 00 05 12 34 02 CE 00 00 00 00 76,3941,3941,61,4660,2026-04-13 15:25:07.376,718,204,5,
FF FF FF FF 00 25 00 70 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CC 00 05 12 34 02 CF 00 00 00 00 68,3941,3941,61,4660,2026-04-13 15:25:07.391,719,204,5,
FF FF FF FF 00 25 00 71 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3D 00 CC 00 05 12 34 02 D0 00 00 00 00 76,3941,3941,61,4660,2026-04-13 15:25:07.422,720,204,5,
FF FF FF FF 00 25 00 72 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CC 00 05 12 34 02 D1 00 00 00 00 75,3941,3941,60,4660,2026-04-13 15:25:07.453,721,204,5,
FF FF FF FF 00 25 00 73 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3C 00 CC 00 06 12 34 02 D2 00 00 00 00 74,3941,3941,60,4660,2026-04-13 15:25:07.469,722,204,6,
FF FF FF FF 00 25 00 74 20 01 01 02 00 00 0F 65 00 00 0F 65 00 00 00 3B 00 CC 00 06 12 34 02 D3 00 00 00 00 75,3941,3941,59,4660,2026-04-13 15:25:07.500,723,204,6,
FF FF FF FF 00 25 00 1A 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 2C 01 65 00 25 12 34 02 FE 00 00 00 00 AA,3945,3945,44,4660,2026-04-13 15:30:53.228,766,357,37,
FF FF FF FF 00 25 00 1B 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 56 00 00 12 34 02 FF 00 00 00 00 B0,3945,3945,32,4660,2026-04-13 15:30:53.243,767,342,0,
FF FF FF FF 00 25 00 1C 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 1F 01 4C FF F2 12 34 03 00 00 00 00 00 61,3945,3945,31,4660,2026-04-13 15:30:53.274,768,332,-14,
FF FF FF FF 00 25 00 1D 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 43 FF EC 12 34 03 01 00 00 00 00 4F,3945,3945,32,4660,2026-04-13 15:30:53.305,769,323,-20,
FF FF FF FF 00 25 00 1E 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 3E FF E7 12 34 03 02 00 00 00 00 39,3945,3945,32,4660,2026-04-13 15:30:53.321,770,318,-25,
FF FF FF FF 00 25 00 1F 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 39 FF E3 12 34 03 03 00 00 00 00 3A,3945,3945,32,4660,2026-04-13 15:30:53.352,771,313,-29,
FF FF FF FF 00 25 00 20 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 36 FF E1 12 34 03 04 00 00 00 00 0F,3945,3945,32,4660,2026-04-13 15:30:53.367,772,310,-31,
FF FF FF FF 00 25 00 21 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 33 FF DF 12 34 03 05 00 00 00 00 34,3945,3945,32,4660,2026-04-13 15:30:53.398,773,307,-33,
FF FF FF FF 00 25 00 22 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 31 FF DE 12 34 03 06 00 00 00 00 37,3945,3945,32,4660,2026-04-13 15:30:54.312,774,305,-34,
FF FF FF FF 00 25 00 23 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 30 FF DD 12 34 03 07 00 00 00 00 35,3945,3945,32,4660,2026-04-13 15:30:55.317,775,304,-35,
FF FF FF FF 00 25 00 24 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 2F FF DC 12 34 03 08 00 00 00 00 23,3945,3945,32,4660,2026-04-13 15:30:56.318,776,303,-36,
FF FF FF FF 00 25 00 25 20 01 01 02 00 00 0F 69 00 00 0F 69 00 00 00 20 01 2E FF DB 12 34 03 09 00 00 00 00 25,3945,3945,32,4660,2026-04-13 15:30:57.317,777,302,-37,
