SourceData,TagID,SiteID,NowDis,State,CreateTimeStr,Sn,Azimuth,Elevation,
FF FF FF FF 00 25 01 F0 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E8 FF F2 12 34 01 EB BE 00 00 00 D2,4967,4967,76,4660,2026-07-30 22:52:39.752,491,-24,-14,
FF FF FF FF 00 25 01 F1 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E7 FF F2 12 34 01 EC BF 00 00 00 DA,4967,4967,76,4660,2026-07-30 22:52:39.850,492,-25,-14,
FF FF FF FF 00 25 01 F2 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E6 FF F2 12 34 01 ED C0 00 00 00 A4,4967,4967,78,4660,2026-07-30 22:52:39.959,493,-26,-14,
FF FF FF FF 00 25 01 F3 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E6 FF F2 12 34 01 EE C0 00 00 00 A6,4967,4967,78,4660,2026-07-30 22:52:40.046,494,-26,-14,
FF FF FF FF 00 25 01 F4 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E6 FF F1 12 34 01 EF BF 00 00 00 DF,4967,4967,77,4660,2026-07-30 22:52:40.145,495,-26,-15,
FF FF FF FF 00 25 01 F5 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E6 FF F1 12 34 01 F0 BF 00 00 00 C1,4967,4967,77,4660,2026-07-30 22:52:40.255,496,-26,-15,
FF FF FF FF 00 25 01 F6 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E5 FF F1 12 34 01 F1 BE 00 00 00 C1,4967,4967,77,4660,2026-07-30 22:52:40.354,497,-27,-15,
FF FF FF FF 00 25 01 F7 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E5 FF F1 12 34 01 F2 BF 00 00 00 C2,4967,4967,77,4660,2026-07-30 22:52:40.450,498,-27,-15,
FF FF FF FF 00 25 01 F8 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E4 FF F1 12 34 01 F3 BF 00 00 00 CE,4967,4967,78,4660,2026-07-30 22:52:40.552,499,-28,-15,
FF FF FF FF 00 25 01 F9 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E5 FF F1 12 34 01 F4 BF 00 00 00 C9,4967,4967,78,4660,2026-07-30 22:52:40.650,500,-27,-15,
FF FF FF FF 00 25 01 FA 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E5 FF F1 12 34 01 F5 BE 00 00 00 CA,4967,4967,78,4660,2026-07-30 22:52:40.750,501,-27,-15,
FF FF FF FF 00 25 01 FB 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E5 FF F1 12 34 01 F6 BF 00 00 00 C9,4967,4967,78,4660,2026-07-30 22:52:40.848,502,-27,-15,
FF FF FF FF 00 25 01 FC 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E5 FF F1 12 34 01 F7 BF 00 00 00 CC,4967,4967,77,4660,2026-07-30 22:52:40.948,503,-27,-15,
FF FF FF FF 00 25 01 FD 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E4 FF F1 12 34 01 F8 BE 00 00 00 C3,4967,4967,76,4660,2026-07-30 22:52:41.060,504,-28,-15,
FF FF FF FF 00 25 01 FE 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E3 FF F1 12 34 01 F9 BE 00 00 00 C6,4967,4967,76,4660,2026-07-30 22:52:41.147,505,-29,-15,
FF FF FF FF 00 25 01 FF 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E3 FF F1 12 34 01 FA BD 00 00 00 C0,4967,4967,75,4660,2026-07-30 22:52:41.245,506,-29,-15,
FF FF FF FF 00 25 02 00 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E3 FF F2 12 34 01 FB BB 00 00 00 38,4967,4967,75,4660,2026-07-30 22:52:41.345,507,-29,-14,
FF FF FF FF 00 25 02 01 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E3 FF F2 12 34 01 FC BE 00 00 00 3B,4967,4967,75,4660,2026-07-30 22:52:41.452,508,-29,-14,
FF FF FF FF 00 25 02 02 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E3 FF F2 12 34 01 FD BF 00 00 00 38,4967,4967,75,4660,2026-07-30 22:52:41.556,509,-29,-14,
FF FF FF FF 00 25 02 03 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E3 FF F3 12 34 01 FE BF 00 00 00 3A,4967,4967,74,4660,2026-07-30 22:52:41.656,510,-29,-13,
FF FF FF FF 00 25 02 04 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E2 FF F3 12 34 01 FF BF 00 00 00 3D,4967,4967,74,4660,2026-07-30 22:52:41.755,511,-30,-13,
FF FF FF FF 00 25 02 05 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E3 FF F2 12 34 02 00 BF 00 00 00 C0,4967,4967,74,4660,2026-07-30 22:52:41.853,512,-29,-14,
FF FF FF FF 00 25 02 06 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E3 FF F2 12 34 02 01 BF 00 00 00 C2,4967,4967,74,4660,2026-07-30 22:52:41.952,513,-29,-14,
FF FF FF FF 00 25 02 07 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E3 FF F2 12 34 02 02 BF 00 00 00 C0,4967,4967,74,4660,2026-07-30 22:52:42.051,514,-29,-14,
FF FF FF FF 00 25 02 08 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E3 FF F2 12 34 02 03 BF 00 00 00 CF,4967,4967,75,4660,2026-07-30 22:52:42.150,515,-29,-14,
FF FF FF FF 00 25 02 09 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E4 FF F2 12 34 02 04 BF 00 00 00 C9,4967,4967,76,4660,2026-07-30 22:52:42.249,516,-28,-14,
FF FF FF FF 00 25 02 0A 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E5 FF F2 12 34 02 05 BF 00 00 00 CA,4967,4967,76,4660,2026-07-30 22:52:42.360,517,-27,-14,
FF FF FF FF 00 25 02 0B 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E6 FF F3 12 34 02 06 BC 00 00 00 C9,4967,4967,76,4660,2026-07-30 22:52:42.449,518,-26,-13,
FF FF FF FF 00 25 02 0C 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E7 FF F3 12 34 02 07 BE 00 00 00 CD,4967,4967,77,4660,2026-07-30 22:52:42.554,519,-25,-13,
FF FF FF FF 00 25 02 0D 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E6 FF F4 12 34 02 08 BF 00 00 00 C4,4967,4967,77,4660,2026-07-30 22:52:42.653,520,-26,-12,
FF FF FF FF 00 25 02 0E 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E5 FF F6 12 34 02 09 BE 00 00 00 C5,4967,4967,78,4660,2026-07-30 22:52:42.752,521,-27,-10,
FF FF FF FF 00 25 02 0F 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E5 FF F8 12 34 02 0A BF 00 00 00 C8,4967,4967,78,4660,2026-07-30 22:52:42.849,522,-27,-8,
FF FF FF FF 00 25 02 06 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E3 FF F2 12 34 02 01 BF 00 00 00 C2,4967,4967,74,4660,2026-07-30 22:52:41.952,513,-29,-14,
FF FF FF FF 00 25 02 07 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E3 FF F2 12 34 02 02 BF 00 00 00 C0,4967,4967,74,4660,2026-07-30 22:52:42.051,514,-29,-14,
FF FF FF FF 00 25 02 08 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E3 FF F2 12 34 02 03 BF 00 00 00 CF,4967,4967,75,4660,2026-07-30 22:52:42.150,515,-29,-14,
FF FF FF FF 00 25 02 09 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E4 FF F2 12 34 02 04 BF 00 00 00 C9,4967,4967,76,4660,2026-07-30 22:52:42.249,516,-28,-14,
FF FF FF FF 00 25 02 0A 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E5 FF F2 12 34 02 05 BF 00 00 00 CA,4967,4967,76,4660,2026-07-30 22:52:42.360,517,-27,-14,
FF FF FF FF 00 25 02 0B 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E6 FF F3 12 34 02 06 BC 00 00 00 C9,4967,4967,76,4660,2026-07-30 22:52:42.449,518,-26,-13,
FF FF FF FF 00 25 02 0C 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E7 FF F3 12 34 02 07 BE 00 00 00 CD,4967,4967,77,4660,2026-07-30 22:52:42.554,519,-25,-13,
FF FF FF FF 00 25 02 0D 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E6 FF F4 12 34 02 08 BF 00 00 00 C4,4967,4967,77,4660,2026-07-30 22:52:42.653,520,-26,-12,
FF FF FF FF 00 25 02 0E 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E5 FF F6 12 34 02 09 BE 00 00 00 C5,4967,4967,78,4660,2026-07-30 22:52:42.752,521,-27,-10,
FF FF FF FF 00 25 02 0F 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E5 FF F8 12 34 02 0A BF 00 00 00 C8,4967,4967,78,4660,2026-07-30 22:52:42.849,522,-27,-8,
FF FF FF FF 00 25 02 10 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4F FF E4 FF FA 12 34 02 0B BE 00 00 00 D5,4967,4967,79,4660,2026-07-30 22:52:42.961,523,-28,-6,
FF FF FF FF 00 25 02 11 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4F FF E1 FF FC 12 34 02 0C BE 00 00 00 D0,4967,4967,79,4660,2026-07-30 22:52:43.049,524,-31,-4,
FF FF FF FF 00 25 02 12 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF DF FF FE 12 34 02 0D BD 00 00 00 EC,4967,4967,78,4660,2026-07-30 22:52:43.148,525,-33,-2,
FF FF FF FF 00 25 02 13 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E0 FF FC 12 34 02 0E BE 00 00 00 D0,4967,4967,78,4660,2026-07-30 22:52:43.248,526,-32,-4,
FF FF FF FF 00 25 02 14 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E1 FF FC 12 34 02 0F BF 00 00 00 D6,4967,4967,78,4660,2026-07-30 22:52:43.350,527,-31,-4,
FF FF FF FF 00 25 02 15 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E2 FF FB 12 34 02 10 BF 00 00 00 CF,4967,4967,77,4660,2026-07-30 22:52:43.449,528,-30,-5,
FF FF FF FF 00 25 02 16 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E3 FF FC 12 34 02 11 BA 00 00 00 CD,4967,4967,78,4660,2026-07-30 22:52:43.545,529,-29,-4,
FF FF FF FF 00 25 02 17 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E3 FF FC 12 34 02 12 BE 00 00 00 C8,4967,4967,77,4660,2026-07-30 22:52:43.655,530,-29,-4,
FF FF FF FF 00 25 02 18 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E4 FF FC 12 34 02 13 BF 00 00 00 C0,4967,4967,77,4660,2026-07-30 22:52:43.753,531,-28,-4,
FF FF FF FF 00 25 02 19 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E5 FF FA 12 34 02 14 BF 00 00 00 C1,4967,4967,77,4660,2026-07-30 22:52:43.852,532,-27,-6,
FF FF FF FF 00 25 02 1A 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E6 FF F8 12 34 02 15 BF 00 00 00 C3,4967,4967,76,4660,2026-07-30 22:52:44.424,533,-26,-8,
FF FF FF FF 00 25 02 1B 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E6 FF F7 12 34 02 16 BF 00 00 00 CE,4967,4967,76,4660,2026-07-30 22:52:45.418,534,-26,-9,
FF FF FF FF 00 25 02 1D 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E8 FF F5 12 34 02 18 BF 00 00 00 CD,4967,4967,75,4660,2026-07-30 22:52:47.165,536,-24,-11,
FF FF FF FF 00 25 02 11 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4F FF E1 FF FC 12 34 02 0C BE 00 00 00 D0,4967,4967,79,4660,2026-07-30 22:52:43.049,524,-31,-4,
FF FF FF FF 00 25 02 12 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF DF FF FE 12 34 02 0D BD 00 00 00 EC,4967,4967,78,4660,2026-07-30 22:52:43.148,525,-33,-2,
FF FF FF FF 00 25 02 13 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E0 FF FC 12 34 02 0E BE 00 00 00 D0,4967,4967,78,4660,2026-07-30 22:52:43.248,526,-32,-4,
FF FF FF FF 00 25 02 14 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E1 FF FC 12 34 02 0F BF 00 00 00 D6,4967,4967,78,4660,2026-07-30 22:52:43.350,527,-31,-4,
FF FF FF FF 00 25 02 15 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E2 FF FB 12 34 02 10 BF 00 00 00 CF,4967,4967,77,4660,2026-07-30 22:52:43.449,528,-30,-5,
FF FF FF FF 00 25 02 16 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF E3 FF FC 12 34 02 11 BA 00 00 00 CD,4967,4967,78,4660,2026-07-30 22:52:43.545,529,-29,-4,
FF FF FF FF 00 25 02 17 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E3 FF FC 12 34 02 12 BE 00 00 00 C8,4967,4967,77,4660,2026-07-30 22:52:43.655,530,-29,-4,
FF FF FF FF 00 25 02 18 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E4 FF FC 12 34 02 13 BF 00 00 00 C0,4967,4967,77,4660,2026-07-30 22:52:43.753,531,-28,-4,
FF FF FF FF 00 25 02 19 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF E5 FF FA 12 34 02 14 BF 00 00 00 C1,4967,4967,77,4660,2026-07-30 22:52:43.852,532,-27,-6,
FF FF FF FF 00 25 02 1A 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E6 FF F8 12 34 02 15 BF 00 00 00 C3,4967,4967,76,4660,2026-07-30 22:52:44.424,533,-26,-8,
FF FF FF FF 00 25 02 1B 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF E6 FF F7 12 34 02 16 BF 00 00 00 CE,4967,4967,76,4660,2026-07-30 22:52:45.418,534,-26,-9,
FF FF FF FF 00 25 02 1D 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E8 FF F5 12 34 02 18 BF 00 00 00 CD,4967,4967,75,4660,2026-07-30 22:52:47.165,536,-24,-11,
FF FF FF FF 00 25 02 1E 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF E8 FF F5 12 34 02 19 BF 00 00 00 CF,4967,4967,75,4660,2026-07-30 22:52:47.256,537,-24,-11,
FF FF FF FF 00 25 02 1F 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E8 FF F5 12 34 02 1A BF 00 00 00 CC,4967,4967,74,4660,2026-07-30 22:52:47.355,538,-24,-11,
FF FF FF FF 00 25 02 20 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E8 FF F5 12 34 02 1B BE 00 00 00 F3,4967,4967,74,4660,2026-07-30 22:52:47.454,539,-24,-11,
FF FF FF FF 00 25 02 21 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF E8 FF F4 12 34 02 1C BE 00 00 00 F4,4967,4967,74,4660,2026-07-30 22:52:47.562,540,-24,-12,
FF FF FF FF 00 25 02 22 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 49 FF E9 FF F3 12 34 02 1D BF 00 00 00 F2,4967,4967,73,4660,2026-07-30 22:52:47.650,541,-23,-13,
FF FF FF FF 00 25 02 23 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 49 FF EA FF F3 12 34 02 1E BE 00 00 00 F2,4967,4967,73,4660,2026-07-30 22:52:47.749,542,-22,-13,
FF FF FF FF 00 25 02 24 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 49 FF EB FF F2 12 34 02 1F BF 00 00 00 F5,4967,4967,73,4660,2026-07-30 22:52:47.848,543,-21,-14,
FF FF FF FF 00 25 02 25 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF EC FF F2 12 34 02 20 C0 00 00 00 B0,4967,4967,74,4660,2026-07-30 22:52:47.948,544,-20,-14,
FF FF FF FF 00 25 02 26 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF ED FF F2 12 34 02 21 C0 00 00 00 B5,4967,4967,76,4660,2026-07-30 22:52:48.053,545,-19,-14,
FF FF FF FF 00 25 02 27 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF EF FF F1 12 34 02 22 C1 00 00 00 B5,4967,4967,78,4660,2026-07-30 22:52:48.156,546,-17,-15,
FF FF FF FF 00 25 02 28 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF EE FF F1 12 34 02 23 C0 00 00 00 BB,4967,4967,78,4660,2026-07-30 22:52:48.254,547,-18,-15,
FF FF FF FF 00 25 02 29 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF EE FF F0 12 34 02 24 C1 00 00 00 BE,4967,4967,77,4660,2026-07-30 22:52:48.354,548,-18,-16,
FF FF FF FF 00 25 02 2A 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF EE FF F0 12 34 02 25 C0 00 00 00 BE,4967,4967,78,4660,2026-07-30 22:52:48.454,549,-18,-16,
FF FF FF FF 00 25 02 2B 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF EF FF EF 12 34 02 26 C0 00 00 00 A1,4967,4967,77,4660,2026-07-30 22:52:48.560,550,-17,-17,
FF FF FF FF 00 25 02 2C 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF EE FF EF 12 34 02 27 BF 00 00 00 DA,4967,4967,78,4660,2026-07-30 22:52:48.650,551,-18,-17,
FF FF FF FF 00 25 02 2D 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4E FF EE FF F0 12 34 02 28 C0 00 00 00 B4,4967,4967,78,4660,2026-07-30 22:52:48.749,552,-18,-16,
FF FF FF FF 00 25 02 2E 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF ED FF F0 12 34 02 29 C0 00 00 00 B7,4967,4967,76,4660,2026-07-30 22:52:48.847,553,-19,-16,
FF FF FF FF 00 25 02 2F 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF ED FF F0 12 34 02 2A BF 00 00 00 CA,4967,4967,76,4660,2026-07-30 22:52:48.946,554,-19,-16,
FF FF FF FF 00 25 02 30 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF EE FF F0 12 34 02 2B C0 00 00 00 AF,4967,4967,75,4660,2026-07-30 22:52:49.051,555,-18,-16,
FF FF FF FF 00 25 02 31 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF ED FF F0 12 34 02 2C BF 00 00 00 D4,4967,4967,74,4660,2026-07-30 22:52:49.147,556,-19,-16,
FF FF FF FF 00 25 02 32 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF ED FF F0 12 34 02 2D BF 00 00 00 D7,4967,4967,75,4660,2026-07-30 22:52:49.246,557,-19,-16,
FF FF FF FF 00 25 02 33 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF ED FF F0 12 34 02 2E BF 00 00 00 D5,4967,4967,75,4660,2026-07-30 22:52:49.345,558,-19,-16,
FF FF FF FF 00 25 02 34 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF EC FF F0 12 34 02 2F BF 00 00 00 D2,4967,4967,75,4660,2026-07-30 22:52:49.455,559,-20,-16,
FF FF FF FF 00 25 02 35 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF EC FF F0 12 34 02 30 BF 00 00 00 CB,4967,4967,76,4660,2026-07-30 22:52:49.556,560,-20,-16,
FF FF FF FF 00 25 02 36 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF EC FF F0 12 34 02 31 BF 00 00 00 C9,4967,4967,76,4660,2026-07-30 22:52:49.655,561,-20,-16,
FF FF FF FF 00 25 02 37 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF EC FF F0 12 34 02 32 BF 00 00 00 CA,4967,4967,77,4660,2026-07-30 22:52:49.753,562,-20,-16,
FF FF FF FF 00 25 02 38 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF EC FF F0 12 34 02 33 C0 00 00 00 BA,4967,4967,76,4660,2026-07-30 22:52:49.852,563,-20,-16,
FF FF FF FF 00 25 02 39 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF EB FF F1 12 34 02 34 C0 00 00 00 BA,4967,4967,76,4660,2026-07-30 22:52:49.952,564,-21,-15,
FF FF FF FF 00 25 02 3A 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF EB FF F1 12 34 02 35 BF 00 00 00 C0,4967,4967,75,4660,2026-07-30 22:52:50.051,565,-21,-15,
FF FF FF FF 00 25 02 3B 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF EB FF F1 12 34 02 36 BF 00 00 00 C2,4967,4967,75,4660,2026-07-30 22:52:50.145,566,-21,-15,
FF FF FF FF 00 25 02 3C 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4B FF EB FF F1 12 34 02 37 BF 00 00 00 C4,4967,4967,75,4660,2026-07-30 22:52:50.245,567,-21,-15,
FF FF FF FF 00 25 02 3D 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF EB FF F2 12 34 02 38 C0 00 00 00 B1,4967,4967,76,4660,2026-07-30 22:52:50.356,568,-21,-14,
FF FF FF FF 00 25 02 3E 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4C FF EB FF F1 12 34 02 39 BF 00 00 00 CF,4967,4967,76,4660,2026-07-30 22:52:50.456,569,-21,-15,
FF FF FF FF 00 25 02 3F 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF EB FF F1 12 34 02 3A BF 00 00 00 CC,4967,4967,77,4660,2026-07-30 22:52:50.555,570,-21,-15,
FF FF FF FF 00 25 02 40 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4D FF EC FF F2 12 34 02 3B BC 00 00 00 B5,4967,4967,77,4660,2026-07-30 22:52:50.651,571,-20,-14,
FF FF FF FF 00 25 02 41 20 01 01 02 00 00 13 67 00 00 13 67 00 00 00 4A FF EB FF F2 12 34 02 3C C0 00 00 00 CF,4967,4967,74,4660,2026-07-30 22:52:50.760,572,-21,-14,
